,number_of_nodes,number_of_edges,is_connected,diameter,maximum_degree,minimum_degree,average_degree,betweenness_centrality,eigenvector_centrality,global_clustering_coefficient,average_clustering_coefficient,modularity,number_of_communities,average_shortest_path_length,shortest_paths,assortativity_coefficient,label
97,42,73,False,12,7,0,3.4761904761904763,56.404761904761905,0.28493602578439864,0.49049429657794674,0.5210678210678211,0.5615500093826233,42,4.557057057057057,0.0,0.3228489177950741,7
98,45,74,False,12,6,0,3.2888888888888888,56.355555555555554,0.3149902853137772,0.35443037974683544,0.41851851851851857,0.5649196493791089,45,4.251282051282051,0.0,0.21841994085340305,7
99,52,91,False,11,7,0,3.5,58.05769230769231,0.2915425630414241,0.447887323943662,0.5214896214896215,0.5545224006762469,52,4.343300110741971,0.0,0.06649770697562,7
100,40,71,False,11,7,0,3.55,47.9,0.39488158823221975,0.39183673469387753,0.4323809523809523,0.5652648284070622,40,4.041269841269841,0.0,0.11354534746760685,7
101,51,97,False,9,7,0,3.803921568627451,51.627450980392155,0.39314834695753975,0.4496124031007752,0.5235772357723577,0.6088851100010628,51,3.9126106194690267,0.0,0.09689127347325166,7
102,41,77,False,7,8,0,3.7560975609756095,27.70731707317073,0.30927567717765025,0.46006389776357826,0.5649350649350651,0.5352504638218926,41,3.272,0.0,0.24227427058755913,7
103,60,144,False,10,8,0,4.8,75.93333333333332,0.3617993931796376,0.4528301886792453,0.5304232804232802,0.5438609182098765,60,3.9584415584415584,0.0,0.29358155955581955,7
104,57,117,False,8,8,0,4.105263157894737,57.66666666666666,0.2756062697304479,0.41566265060240964,0.4814382896015547,0.5501132296004091,57,3.78087986463621,0.0,0.3748274275195592,7
105,55,89,False,12,6,0,3.2363636363636363,88.92727272727275,0.19775370667641642,0.312,0.36533333333333323,0.6138745107940916,55,4.836078431372549,0.0,0.18459824192150354,7
106,42,73,False,14,7,0,3.4761904761904763,62.54761904761905,0.344460112625878,0.4220532319391635,0.4318783068783069,0.5543253893788703,42,4.7368421052631575,0.0,0.29372230428360363,7
107,65,147,False,9,8,0,4.523076923076923,66.87692307692308,0.3075409129444118,0.44192634560906513,0.49153439153439143,0.5548845388495534,65,3.8227272727272728,0.0,0.2808276857681378,7
108,47,94,False,7,8,0,4.0,35.446808510638306,0.3027963344515362,0.4393939393939394,0.487912087912088,0.5113173381620643,47,3.3497884344146684,0.0,0.35037394679541917,7
109,54,85,False,10,8,0,3.1481481481481484,51.2037037037037,0.23347395906078253,0.42857142857142855,0.43310104529616733,0.6116955017301039,54,4.355582524271845,0.0,0.22320981472208257,7
110,53,108,False,10,8,0,4.0754716981132075,70.30188679245283,0.38190323955838384,0.4236111111111111,0.5089159067882473,0.5748028120713305,53,4.168367346938775,0.0,0.18055555555555536,7
111,41,68,False,11,6,0,3.317073170731707,45.926829268292686,0.3287828555158659,0.3930131004366812,0.41041666666666665,0.5005406574394464,41,3.988888888888889,0.0,0.3100764419735944,7
112,64,128,False,11,8,0,4.0,91.03125,0.2822776865067273,0.41954022988505746,0.48008658008658,0.60662841796875,64,4.4050263004091175,0.0,0.3031330251669235,7
113,50,85,False,10,6,0,3.4,75.3,0.19513802074379477,0.3151750972762646,0.32272727272727275,0.6070588235294118,50,4.482886216466235,0.0,0.2733242473051654,7
114,44,84,False,9,8,0,3.8181818181818183,50.59090909090908,0.2750571557530374,0.38924050632911394,0.4716727716727718,0.5542800453514739,44,3.850192061459667,0.0,0.22307861704470408,7
115,50,106,False,9,8,0,4.24,66.57999999999998,0.2817722693587901,0.4028776978417266,0.4068452380952381,0.5764061943752226,50,3.951241134751773,0.0,0.39178534571723517,7
116,47,72,False,11,7,0,3.0638297872340425,61.46808510638298,0.22008357422508074,0.40540540540540543,0.44723294723294715,0.5766782407407408,47,4.523170731707317,0.0,0.43933054393305654,7
117,42,80,False,9,7,0,3.8095238095238093,47.976190476190474,0.3517411848793426,0.4215686274509804,0.5247104247104248,0.5421875,42,3.8662873399715507,0.0,0.27398444252376825,7
118,51,103,False,10,8,0,4.03921568627451,65.25490196078431,0.3737063570083561,0.43364928909952605,0.5080423280423282,0.5801677820718258,51,4.2154589371980675,0.0,0.14409971653787929,7
119,60,102,False,13,6,0,3.4,94.9,0.21674467624014243,0.4046920821114369,0.4866666666666666,0.6420126874279124,60,5.294117647058823,0.0,0.04302256783027887,7
120,46,94,False,10,8,0,4.086956521739131,43.08695652173913,0.3275228526345208,0.44075829383886256,0.4780701754385966,0.5003395201448619,46,3.541025641025641,0.0,0.31975143553842456,9
121,50,93,False,10,8,0,3.72,51.2,0.2901588538736855,0.4011142061281337,0.4400226757369615,0.5549196438894671,50,3.83499446290144,0.0,0.23070312080356642,9
122,44,81,False,9,7,0,3.6818181818181817,40.61363636363636,0.31146354891121275,0.4095238095238095,0.4708843537414967,0.4839201341258954,44,3.538352272727273,0.0,0.379310344827585,9
123,52,107,False,11,8,0,4.115384615384615,70.92307692307693,0.25722507009209244,0.39908256880733944,0.4015197568389059,0.531007074853699,52,4.136054421768708,0.0,0.5527074759389481,9
124,47,97,False,9,8,0,4.127659574468085,46.25531914893616,0.31282251669730343,0.45348837209302323,0.5430402930402931,0.5132851525135509,47,3.651219512195122,0.0,0.3505755032787619,9
125,42,82,False,11,8,0,3.9047619047619047,46.666666666666664,0.2854148807639363,0.4827586206896552,0.5826530612244898,0.5448393813206425,42,4.111111111111111,0.0,0.269115120274913,9
126,38,67,False,11,8,0,3.526315789473684,39.13157894736842,0.29242628317341024,0.4235294117647059,0.4607936507936508,0.5169302740031188,38,3.816287878787879,0.0,0.24600074404761954,9
127,57,91,False,15,7,0,3.192982456140351,87.91228070175438,0.19922042586738511,0.42,0.425672877846791,0.6197922956164715,57,5.261054421768708,0.0,0.4812143691187582,9
128,51,106,False,10,8,0,4.1568627450980395,57.84313725490196,0.2697284912705011,0.44,0.5013756613756613,0.5473923104307582,51,3.9797979797979797,0.0,0.26440837450011667,9
